,close,date,high,low,open,quoteVolume,volume,weightedAverage,tBitCoin,tBTC,tBlockchain,delta,logReturn
183,233.13000186,2015-08-21 02:00:00,242.0500026,228,229.65637733,11.29758139,2623.03047514,232.17628486,2,6,3,-3.473624529999995,-0.003724869490060456
184,230.25950309,2015-08-22 02:00:00,285,225,233.13000271,4.49126461,1097.99004162,244.47235622,2,6,3,2.8704996200000044,-0.01238929866318994
185,228.4526468,2015-08-23 02:00:00,236.14959975,226.43859881,230.25950309,1.58811397,369.92537078,232.93376783,2,6,4,1.8068562899999847,-0.007877993357275237
186,211,2015-08-24 02:00:00,236.99999909,201.45752417,228.4526468,29.18247632,6440.35548189,220.69256259,2,6,4,17.452646800000025,-0.07947082037110942
187,219.99000003,2015-08-25 02:00:00,219.99000003,197.57400001,214.965,24.41200938,5064.27486289,207.45014406,2,6,4,-5.025000030000001,0.04172395743412061
188,227.97999999,2015-08-26 02:00:00,227.99000003,216.15825722,219.99000003,5.97199356,1337.59870511,223.97859134,2,6,4,-7.989999960000006,0.03567581485458149
189,219.99999999,2015-08-27 02:00:00,229.19941841,208.3,222.00000001,7.27322976,1607.02008258,220.94999547,2,6,4,2.000000020000016,-0.03563035945786197
190,230.14,2015-08-28 02:00:00,233.99000003,212.183456,215.4287159,1.3420665,306.69311794,228.5230411,2,6,4,-14.711284099999999,0.045060273088405545
191,235,2015-08-29 02:00:00,235,220,232,4.08031906,925.51764615,226.8248224,2,6,4,-3,0.020897694748846618
192,215.025,2015-08-30 02:00:00,226.90000001,211.01100212,226.90000001,4.37372302,973.41945106,222.56083584,2,8,4,11.875000010000008,-0.08883121370661584
193,225.04000001,2015-08-31 02:00:00,226.9,211,215.00000001,2.85951487,624.09319036,218.25142331,2,8,4,-10.039999999999992,0.045523863788495156
194,223.94469998,2015-09-01 02:00:00,229.5,223.32478814,226.11789796,4.41863979,995.59920308,225.3180278,2,8,4,2.1731979799999976,-0.004879017938955066
195,226.00000001,2015-09-02 02:00:00,232.99999999,222.28830581,226,1.7169761,391.79088737,228.1865702,2,8,4,-1.0000007932831068e-08,0.009135853029450303
196,231.00000001,2015-09-03 02:00:00,232.67213551,224.35971855,226.00000001,0.70867829,163.11990688,230.17483276,2,8,4,-5,0.021882711248550457
197,231.00000001,2015-09-04 02:00:00,231.00000001,225.00000001,225.00000001,1.18922843,272.20435639,228.89156492,2,8,4,-6,0
198,233.00000001,2015-09-05 02:00:00,238.99000003,226.54264212,231.00000001,4.56172397,1058.47759632,232.03455607,2,8,4,-2,0.008620743043534773
199,237.7529,2015-09-06 02:00:00,243.22733484,233.00000001,233.00000001,3.10942669,746.77449908,240.16469064,2,16,3,-4.752899990000003,0.02019344542913526
200,244.9,2015-09-07 02:00:00,245,236.5,241.4,7.98058162,1928.74056669,241.67919815,2,16,3,-3.5,0.029618064920367893
201,239.90000002,2015-09-08 02:00:00,243.5,239.90000002,243.5,0.11564280000000003,27.7990218,240.38696574,2,16,3,3.5999999800000064,-0.020627794029104862
202,240.59999943,2015-09-09 02:00:00,243,236.5,242.99999999,3.24558349,772.01918011,237.86760762,2,16,3,2.400000559999995,0.002913631242484449
203,243.83099999,2015-09-10 02:00:00,243.83099999,236.50000001,240.59999866,0.71449208,172.41081462,241.30542444,2,16,3,-3.231001329999998,0.013339561155778945
204,238.70000001,2015-09-11 02:00:00,255.00000001,236.37099997,236.60000033,5.6440419,1385.38482169,245.45969825,2,16,3,-2.0999996799999963,-0.021267828940602307
205,240,2015-09-12 02:00:00,244.90709278,236.61000002,238.70000001,2.90768019,696.20053029,239.43504264,2,16,3,-1.2999999900000034,0.005431389955313115
206,226.5,2015-09-13 02:00:00,237.60200001,226.5,237.60200001,2.09062416,487.20956036,233.04502535,2,9,4,11.102000010000012,-0.057893978418902314
207,228.50000008,2015-09-14 02:00:00,233.97779999,226.50000021,233.97779999,0.87604102,201.70637489,230.24763714,2,9,4,5.4777999099999874,0.008791265761280087
208,232.99999594,2015-09-15 02:00:00,232.9999994,228.50000285,228.50000286,0.52268107,120.33838143,230.23290556,2,9,4,-4.499993079999996,0.019502225456438538
209,230.00003006,2015-09-16 02:00:00,233.47357311,230.00003003,232.99999594,0.18154864,41.9559744,231.10046105,2,9,4,2.99996587999999,-0.012958996521968302
210,232.50000003,2015-09-17 02:00:00,235.68915619,231.47357312,231.47357312,0.42593405,99.69752976,234.06799659,2,9,4,-1.026426909999998,0.010810785537604062
211,238.26400001,2015-09-18 02:00:00,238.26400001,232.50000051,232.70000005,0.25938538,61.31583346,236.38893398,2,9,4,-5.5639999599999905,0.02448907749825846
212,234.47,2015-09-19 02:00:00,235.8,231.47357311,233.50000101,0.76007611,177.84208562,233.97931245,2,9,4,-0.9699989899999936,-0.01605165472205705
213,234.47,2015-09-20 02:00:00,234.47,231.47357312,234.47,0.28702629,67.14402084,233.92986349,2,12,4,0,0
214,227.49998999,2015-09-21 02:00:00,233.00000001,227.16978664,233.00000001,1.62687217,374.66359751,230.29688774,2,12,4,5.500010020000019,-0.03017745354164081
215,226.516353,2015-09-22 02:00:00,232.49999989,225.91,227.49998999,2.80596112,637.70344267,227.26738375,2,12,4,0.983636990000008,-0.004333053398617004
216,228,2015-09-23 02:00:00,232.4999999,227.5413,227.5413,0.34079899,77.82579095,228.36273944,2,12,4,-0.4586999999999932,0.006528487962054186
217,235,2015-09-24 02:00:00,235,228,230.30000001,2.65084418,619.6479114,233.75493591,2,12,4,-4.699999990000009,0.030239885189717874
218,238,2015-09-25 02:00:00,238.26400001,232.01000001,235.52,0.89900027,210.62325746,234.28608922,2,12,4,-2.4799999999999898,0.012685159527316081
219,233.000001,2015-09-26 02:00:00,238.00000001,232.5,238,0.4919394,115.85075894,235.4980287,2,12,4,4.999999000000031,-0.021232215813928867
220,233.00050075,2015-09-27 02:00:00,237.09999999,233.000007,233.000007,0.12400911,28.9457349,233.41619743,2,8,4,-0.0004937500000039563,2.144847475626932e-06
221,243.19999998,2015-09-28 02:00:00,243.493875,232,237.09998269,34.27563236,8239.10441721,240.37789677,2,8,4,-6.100017290000012,0.04284354730475304
222,242,2015-09-29 02:00:00,245.4999,234.68665,243.19999999,28.18567544,6796.32023097,241.126747,2,8,4,1.1999999900000091,-0.004946423853088078
223,238.00000001,2015-09-30 02:00:00,245.4,233.000001,242.14,2.84086256,680.52383966,239.54831509,2,8,4,4.1399999899999775,-0.01666705244319555
224,242.69999999,2015-10-01 02:00:00,242.69999999,236,236.00000001,1.01437994,244.76810362,241.29824928,2,8,4,-6.699999980000001,0.019555438977861606
225,240,2015-10-02 02:00:00,243.5403,236.20001,242.3,1.89239444,458.57828883,242.32701129,2,8,4,2.300000000000012,-0.011187189349361581
226,242.979,2015-10-03 02:00:00,242.999,237.99,241.67548782,0.12696552,30.56132704,240.70572108,2,8,4,-1.303512180000013,0.012336096511068817
227,242.969,2015-10-04 02:00:00,242.979,237.99,238.16725533,0.2222369,53.28731742,239.77709112,2,8,4,-4.8017446700000335,-4.115666697401821e-05
228,236.98,2015-10-05 02:00:00,242.969,236.97900001,238.8,0.55357074,131.76992734,238.03629386,2,8,4,1.8200000000000216,-0.024958113797492132
229,242.25,2015-10-06 02:00:00,249.76639999,236.98000001,238.0878687,2.12774899,520.03352388,244.40548501,2,8,4,-4.162131299999999,0.02199450138228176
230,243.00000001,2015-10-07 02:00:00,252.38676,241,242.25,2.38177222,586.72694405,246.34049348,2,8,4,-0.7500000100000079,0.003091192610825466
231,242.30000243,2015-10-08 02:00:00,248.49999932,242.06,248.49999932,1.06729223,262.51352771,245.96218386,2,8,4,6.199996889999994,-0.0028848055303312137
232,244.00000001,2015-10-09 02:00:00,246.89,242,246.89,1.81916301,443.07583373,243.56026991,2,8,4,2.8899999899999784,0.006991587482815476
233,243.1,2015-10-10 02:00:00,246.5,242.40020005,246.4,0.41406883,101.51466383,245.16374206,2,8,4,3.300000000000012,-0.003695344012108137
234,248.28210592,2015-10-11 02:00:00,248.28210623,243.1,243.1,3.85520843,950.06038715,246.43554412,2,7,4,-5.182105919999998,0.02109274222381252
235,244.6001001,2015-10-12 02:00:00,248.37944518,243.5092607,243.5092607,0.79457878,195.01732935,245.43485713,2,7,4,-1.09083940000005,-0.014940991053326691
236,248.47210201,2015-10-13 02:00:00,250.39999882,244.6001001,244.6001001,1.13392001,280.83323319,247.66582362,2,7,4,-3.872001909999966,0.01570594118855162
237,252.29997287,2015-10-14 02:00:00,257.26208372,247.15829748,250.38777646,2.92851324,736.39530531,251.45705174,2,7,4,-1.9121964100000068,0.015288174435173829
238,259.2432,2015-10-15 02:00:00,262.66813468,251.02606982,253.99999995,4.75728064,1223.80879756,257.24965377,2,7,4,-5.243200050000013,0.027147869141152192
239,266.08098303,2015-10-16 02:00:00,266.08098303,254.00954551,259.50329999,3.0572596,796.79748632,260.62473933,2,7,4,-6.577683040000012,0.026034092670730757
240,267.04218175,2015-10-17 02:00:00,277.6389,261,266,2.60201111,699.356047,268.77519635,2,7,4,-1.0421817499999977,0.0036059200763043364
241,269.99999999,2015-10-18 02:00:00,272.99999996,261,272.99999996,4.53847974,1209.76779022,266.55793559,2,6,4,2.9999999700000335,0.011015328956862191
242,263.00000023,2015-10-19 02:00:00,269.99999999,261.50000001,261.50000001,0.77363988,205.73973397,265.9373428,2,6,4,-1.5000002200000042,-0.026267925909048806
243,275.49999,2015-10-20 02:00:00,275.5,262.00000001,267.44400081,3.74987663,1011.0685634,269.62715394,2,6,4,-8.055989189999991,0.046433559243038935
244,266.30000001,2015-10-21 02:00:00,275.49999,261.9246,275.49999,8.71138575,2331.3783515,267.62428141,2,6,4,9.199989989999947,-0.03396409943789003
245,276.14699996,2015-10-22 02:00:00,276.14700001,261,266.30000001,8.3713384,2238.98496921,267.45842328,2,6,4,-9.846999949999997,0.036309839624844464
246,277.86212966,2015-10-23 02:00:00,284.29949888,270.31000003,270.31000003,3.29078025,917.39832526,278.77836122,2,6,4,-7.552129629999968,0.006191721716366949
247,280.00001000000003,2015-10-24 02:00:00,283.92550526,278.49899517,278.49899517,1.55954079,435.87485692,279.48923152,2,6,4,-1.501014830000031,0.0076645846848855115
248,287.85000016,2015-10-25 02:00:00,298.73999999,281.60227631,283.05999998,16.327280599999998,4739.14131151,290.25907177,2,8,6,-4.790000179999994,0.027649872794128783
249,281.49999999,2015-10-26 01:00:00,291.01634988,279,287.85000018,11.84687062,3372.45297058,284.6703639,2,8,6,6.350000190000002,-0.022307064133443077
250,297.49999395,2015-10-27 01:00:00,298.5,281,281.59999999,18.82810128,5466.31294789,290.3273605,2,8,6,-15.899993959999962,0.055281757105328566
251,295.19768986,2015-10-28 01:00:00,307.75,281.01633477,297.69996256,21.61308183,6478.98043305,299.77124428,2,8,6,2.502272699999992,-0.0077689376313596625
252,312.59999894,2015-10-29 01:00:00,314.6753,293.31363296,295.5,23.31888266,7229.67027246,310.03502088,2,8,6,-17.099998939999978,0.05727914757827168
253,326.87000009,2015-10-30 01:00:00,326.87000009,307.1,312.59999894,48.43007412,15426.06825397,318.52249938,2,8,6,-14.270001150000038,0.04463812401396172
254,310.00000001,2015-10-31 01:00:00,332,306.45969915,326.8700001,29.68975229,9455.35534492,318.47201864,2,8,6,16.87000009000002,-0.0529902410989731
255,326.74446166,2015-11-01 01:00:00,328.96200408,312.08011732,312.08011732,3.49849756,1128.35413233,322.52534494,4,9,7,-14.664344340000017,0.052606105071114406
256,369.02958148,2015-11-02 01:00:00,370.02602501,320.366901,326.744471,28.73601239,10188.31647562,354.54872225,4,9,7,-42.285110480000014,0.12169840485725736
257,400,2015-11-03 01:00:00,424,355.87499999,366.1,72.386865,28008.4737616,386.92756982,4,9,7,-33.899999999999984,0.08058773966816002
258,393,2015-11-04 01:00:00,477,359.48965566,399.99,117.31877368,50090.55955153,426.96115873,4,9,7,6.990000000000008,-0.017654935238720526
259,383.09999996,2015-11-05 01:00:00,416.05800073,366.71097058,393,57.94694772,22723.78031612,392.14801141,4,9,7,9.900000040000009,-0.025513560267069302
260,379,2015-11-06 01:00:00,398.88888888,350,382.50000001,42.55701272,15753.9061563,370.18355258,4,9,7,3.5000000100000084,-0.010759846519765581
261,390.99999994,2015-11-07 01:00:00,397.3333333,367.30009891,367.30009891,36.73375642,14135.54767876,384.81084039,4,9,7,-23.699901030000035,0.03117135474948718
262,371.00000001,2015-11-08 01:00:00,389.35,369,384.500001,8.94422439,3371.05062955,376.89692057,3,6,6,13.500000989999991,-0.052505497197524065
263,384.55,2015-11-09 01:00:00,387.9099995,362.99999999,371.00006667,31.78925921,11796.61678413,371.08813093,3,6,6,-13.549933329999988,0.03587175686867372
264,335.20014911,2015-11-10 01:00:00,385.63229092,327.70000002,382.51554957,38.91769851,13633.17558794,350.3078576000001,3,6,6,47.315400460000035,-0.1373460060563323
265,313.13,2015-11-11 01:00:00,341,303.33311004,335.20014905,75.26690236,24073.00331861,319.83518072,3,6,6,22.07014905,-0.06810937367121728
266,339,2015-11-12 01:00:00,343.29180826,308.99607256,313.13,27.03850585,8966.00556231,331.60136924,3,6,6,-25.870000000000005,0.07938166760493637
267,339.01194,2015-11-13 01:00:00,343.10639329,325.00000001,339,18.08778244,6071.59637035,335.67389427,3,6,6,-0.01193999999998141,3.522061868466153e-05
268,340.19,2015-11-14 01:00:00,340.19,332.2,336.99999899,11.4820363,3876.89106148,337.6483892,3,6,6,-3.190001010000003,0.0034689570567616457
269,318,2015-11-15 01:00:00,341.1,318,340.18999999,85.79890782,27998.28341889,326.32447347,3,6,5,22.18999998999999,-0.06745290227571932
270,332,2015-11-16 01:00:00,336.00400001,318,318,10.82634888,3587.00092425,331.32138674,3,6,5,-14,0.04308358613631125
271,334.01010403,2015-11-17 01:00:00,340,331,334.99999222,15.80354243,5314.08033778,336.25880787,3,6,5,0.9898881900000448,0.006036275189468476
272,336.31001221,2015-11-18 01:00:00,341.77699995,334,338.49998933,9.80994979,3288.34249066,335.20482378,3,6,5,2.1899771199999805,0.0068621458593067786
273,328.999999,2015-11-19 01:00:00,337.89998789,320.10000001,336.31001223,17.287481600000003,5716.69682478,330.68418853,3,6,5,7.3100132299999805,-0.02197564223940507
274,327.50000001,2015-11-20 01:00:00,332.95,317.99999999,332.94999900000005,16.13166013,5201.18951038,322.42121818,3,6,5,5.449998990000041,-0.004569692620017385
275,328.79999999,2015-11-21 01:00:00,335.34000003,323,323.49999999,12.86766664,4224.14769499,328.27612131,3,6,5,-5.300000000000012,0.003961608045770504
276,331.9,2015-11-22 01:00:00,334.68999999,323.1,325.5000414,11.96320857,3956.72574788,330.74118241,2,6,5,-6.399958599999992,0.00938405557431743
277,325.47,2015-11-23 01:00:00,334.69,324.00004591,328.75,1.25672713,415.49691086,330.61823919,2,6,5,3.2799999999999727,-0.01956342722345994
278,321,2015-11-24 01:00:00,329.99,321,329.99,15.77186789,5114.09038296,324.25394497,2,6,5,8.990000000000009,-0.013829168372453182
279,326.99,2015-11-25 01:00:00,329,318.10010001,327.9998999,13.33573488,4363.41308284,327.19704779,2,6,5,1.0098998999999935,0.018488466259872993
280,355.10127219,2015-11-26 01:00:00,366.95586085,326.99047556,328.989999,37.19067652,12795.53470417,344.05221688,2,6,5,-26.111273189999967,0.08247343317734845
281,361.99995456,2015-11-27 01:00:00,378.888888,349.00000605,355.10130018,14.787085199999998,5368.60568671,363.06044187,2,6,5,-6.898654379999982,0.019241063733663744
282,356,2015-11-28 01:00:00,364,354.00000001,361.99995456,23.57980011,8422.3282943,357.18404121,2,6,5,5.999954559999992,-0.016713355448870537
283,375.00000004,2015-11-29 01:00:00,378.888888,356.50014836,357.100001,5.68108327,2090.20380147,367.92345792,2,6,6,-17.89999904000001,0.05199529522504687
284,379.49999999,2015-11-30 01:00:00,385.00000001,371.99999999,375,11.27324131,4270.35881246,378.80487918,2,6,6,-4.499999989999992,0.011928570732257171
285,364,2015-12-01 01:00:00,379.39999999,355,379.39999999,16.3985129,6039.86433605,368.31780862,2,6,6,15.399999990000026,-0.04170072917259393
286,365.65493181,2015-12-02 01:00:00,366.36659,353.525125,356.450002,10.15577701,3623.81496124,356.8230139,2,6,6,-9.20492981000001,0.004536211778129129
287,366.99999998,2015-12-03 01:00:00,375,356.00000801,365.46090835,7.39747862,2682.53387575,362.62813501,2,6,6,-1.5390916299999733,0.0036717685852050153
288,365.51,2015-12-04 01:00:00,366,355.12278158,364.99999941,11.14497171,4006.18956686,359.4616183,2,6,6,-0.5100005900000042,-0.004068209403391698
289,380.45053057,2015-12-05 01:00:00,392.265,360.12706417,365.49,39.76082827,14923.9584081,375.34324754,2,6,6,-14.960530570000005,0.040062518610235465
290,390.30007076,2015-12-06 01:00:00,400.00000001,380.99663008,389.99999944,24.53737778,9688.91212093,394.86338792,4,6,6,-0.3000713199999723,0.02555969827607285
291,394.20032806,2015-12-07 01:00:00,403.00000001,388.00009037,397.99999989,16.49481465,6553.67471525,397.31726935,4,6,6,3.7996718300000234,0.009943371452431293
292,418.5542986,2015-12-08 01:00:00,418.5542986,392.20000001,398.5,20.93096423,8458.64850158,404.12130127,4,6,6,-20.05429859999998,0.05994740033651613
293,421.9999999,2015-12-09 01:00:00,428.99999997,404.48417735,413.00000018,34.80317519,14490.17812562,416.34644099,4,6,6,-8.999999720000005,0.008198686527106425
294,425.17679999,2015-12-10 01:00:00,425.17679999,410.000021,420.51425536,13.94814491,5793.98207009,415.39445621,4,6,6,-4.6625446300000135,0.007499768597841516
295,452.70000009,2015-12-11 01:00:00,456.65800001,418.63267478,420.00000027,51.39556954,22657.15254636,440.8386316,4,6,6,-32.699999820000016,0.06272457224383299
296,430.15422975,2015-12-12 01:00:00,468,405.66284539,445.79596711,56.7266941,24374.04001909,429.67496001,4,6,6,15.641737359999981,-0.051085836423986564
297,433.00000202,2015-12-13 01:00:00,444.99999993,423.25,427.86722266,19.03911014,8316.76869106,436.82549393,3,6,6,-5.132779360000028,0.006593914450883531
298,443.09999999,2015-12-14 01:00:00,449.49498,431.00007782,433.04088808,9.45545849,4180.87865293,442.16561865,3,6,6,-10.059111910000011,0.023057745515258965
299,465.15045061,2015-12-15 01:00:00,465.15045069,442.99999993,443.00000009,33.24111974,15161.60372743,456.1098978,3,6,6,-22.150450519999996,0.04856542477248915
300,453.000001,2015-12-16 01:00:00,468.49999999,445,465.15045049,23.86513323,10825.19994283,453.5989738,3,6,6,12.150449490000026,-0.026468775264825162
301,453.500001,2015-12-17 01:00:00,457.9999,451,455.99999999,2.97226988,1346.45368139,453.00518989,3,6,6,2.4999989899999946,0.0011031440697237826
302,460,2015-12-18 01:00:00,465,453.000001,453.500001,11.03898949,5049.65580533,457.43822927,3,6,6,-6.4999990000000025,0.01423121772287761
303,460,2015-12-19 01:00:00,466.929,452.130001,458.000001,25.09808869,11513.43735268,458.73761523,3,6,6,-1.9999990000000023,0
304,438.10101011,2015-12-20 01:00:00,460,431.01,456.81643452,24.83811931,11042.25379025,444.568836,3,6,6,18.71542440999997,-0.04877698900513838
305,439.7999,2015-12-21 01:00:00,443.0999999,426,443.09925,26.59737045,11583.495905,435.51282359,3,6,6,3.299350000000004,0.003870350266552691
306,434.84381765,2015-12-22 01:00:00,439.83131689,432.2589971,432.2589971,15.54342014,6790.83811122,436.89471493,3,6,6,-2.5848205500000176,-0.011332924011179912
307,445.67999996,2015-12-23 01:00:00,446,434,434.00000001,5.90406712,2590.72813707,438.80397773,3,6,6,-11.679999949999967,0.024614278889433905
308,453.06292574,2015-12-24 01:00:00,464.88566999,441.52188074,445.67999,11.97441975,5436.33844866,453.99598161,3,6,6,-7.3829357399999935,0.0164298191315968
309,455,2015-12-25 01:00:00,459.39999999,450,453.0630166,3.93842543,1783.49667733,452.84510498,3,6,6,-1.9369833999999744,0.0042663941965441765
310,418.53822857,2015-12-26 01:00:00,460.999999,409.000166,455.99999989,26.53301699,11361.05410045,428.18553595,3,6,6,37.461771320000025,-0.08352918655049901
311,421.24000002,2015-12-27 01:00:00,429.68242294,412.32,420.95017872,14.22446219,5994.61615054,421.4300738,2,6,5,-0.28982130000002826,0.0064345101594245335
312,423.59556697,2015-12-28 01:00:00,431.69037499,417.00000001,423.08,7.56572535,3195.21888091,422.32816195,2,6,5,-0.515566970000009,0.005576405980415977
313,427.00000001,2015-12-29 01:00:00,437.0783412,421.1,421.1,8.35056121,3568.15835775,427.29563534,2,6,5,-5.900000009999986,0.008004864711751658
314,425.12,2015-12-30 01:00:00,434.07,420,433.2,8.29649373,3505.68330624,422.54998561,2,6,5,8.079999999999984,-0.004412531240539863
315,430.57315002,2015-12-31 01:00:00,430.57315002,417,424.27,6.02804445,2539.67580514,421.31006601,2,6,5,-6.303150020000032,0.01274574616737123
316,434.98999999,2016-01-01 01:00:00,435,428.26000202,428.26000202,6.887257300000001,2975.02694268,431.96105693,2,6,5,-6.7299979699999986,0.010205814116833523
317,436.9499,2016-01-02 01:00:00,438.13999999,430.5,434.98999999,2.1799812000000003,944.85328936,433.42267784,2,6,5,-1.9599000100000128,0.004495500918682005
318,428.14,2016-01-03 01:00:00,435.61499822,426.45308869,432.31,1.59634895,683.9184700000002,428.42667325,3,6,6,4.170000000000016,-0.02036829831531417
319,432.00001111,2016-01-04 01:00:00,435.999999,427.29114042,427.29114142,1.67342763,724.97600445,433.22817877,3,6,6,-4.708869690000029,0.008975369062626193
320,430.37677352,2016-01-05 01:00:00,435.999999,429.5695,430.14021095,0.99253002,427.64728309,430.86584231,3,6,6,-0.2365625699999896,-0.0037645714401719488
321,427.50002018,2016-01-06 01:00:00,434.99999973,427.290001,430.17047263,1.90335797,819.34482713,430.47332138,3,6,6,2.6704524500000275,-0.006706706940038387
322,458.89700208,2016-01-07 01:00:00,458.89700208,427.50057343,427.50057343,24.01355979,10706.24231174,445.84153309,3,6,6,-31.39642865000002,0.07087145295855812
323,453.05,2016-01-08 01:00:00,468,446.99999999,451.10001118,12.93045198,5912.94840652,457.28860952,3,6,6,-1.9499888199999875,-0.012823293871980113
324,447.420001,2016-01-09 01:00:00,457.39805369999993,447.00037915,453.05,4.18158121,1879.48546964,449.46764758,3,6,6,5.629999000000055,-0.012504741649275175
325,450.72851988,2016-01-10 01:00:00,453.02999998,440.02000706,447.420001,20.46199501,9116.86086338,445.55092789,3,6,6,-3.308518880000065,0.00736745375276282
326,447,2016-01-11 01:00:00,455.66999999,444.89,448.77,16.13130083,7224.81225238,447.87536532,3,6,6,1.7699999999999818,-0.008306612157988447
327,434.4962313,2016-01-12 01:00:00,448.62,434.07784163,448.08324386,16.94157502,7525.82848928,444.22248110000015,3,6,6,13.587012559999948,-0.02837132359360961
328,433.68500408,2016-01-13 01:00:00,439.69999998,424.001,433.4962313,21.08651871,9072.75886437,430.2634773,3,6,6,-0.1887727799999652,-0.001868797488440599
329,429.49640246,2016-01-14 01:00:00,434.99999999,424,428.53476603,5.27221683,2267.46968672,430.07898951,3,6,6,-0.9616364299999988,-0.009705108254046912
330,362,2016-01-15 01:00:00,429.49640246,358.000006,428.88954001,69.04527551,27192.75979869,393.83954365,3,6,6,66.88954001000002,-0.1709691534517006
331,386.4618669,2016-01-16 01:00:00,387.99999999,333.6,357,53.71812172,19523.98472643,363.45248309,3,6,6,-29.46186689999996,0.06538898872103438
332,370,2016-01-17 01:00:00,394.1,369.71695546,386.46186691,36.26175886,13842.4998052,381.73823444,3,6,7,16.461866910000026,-0.043530194908536046
333,388,2016-01-18 01:00:00,399.94999999,367.11112952,371.44223035,57.57306112,22196.01999022,385.52787637,3,6,7,-16.557769650000008,0.04750233398500381
334,378.50200171,2016-01-19 01:00:00,395,376.73464414,393.89998999,22.66875144,8779.08855613,387.27711049,3,6,7,15.397988279999993,-0.02478397822606837
335,422.88270948,2016-01-20 01:00:00,422.88270948,377.4225,379.502007,38.05770367,15387.14149928,404.31082318,3,6,7,-43.38070248000002,0.11087349664596591
336,406.0000001,2016-01-21 01:00:00,420.42999999,401.43089234,418.00000397,16.43429452,6751.03616056,410.78953236,3,6,7,12.00000387,-0.0407416981951334
337,380.97271858,2016-01-22 01:00:00,413.26513434,375,405.0000003,17.39397088,6756.02213209,388.41171913,3,6,7,24.02728172000002,-0.06362539206198381
338,389.94000001,2016-01-23 01:00:00,404.36071952,378.02890176,378.02890176,34.25231086,13328.05830136,389.11413468,3,6,7,-11.911098250000007,0.023265113373903468
339,402.85787573,2016-01-24 01:00:00,407.91799999,378.80930001,385.00000003,26.78341595,10516.92480948,392.66555203,2,6,7,-17.857875699999965,0.032590952903176706
340,391.17000081,2016-01-25 01:00:00,406.80087625,384.90950034,404.82937107,45.79431393,18108.31186502,395.42708059,2,6,7,13.659370260000005,-0.02944158388893303
341,395.11999999,2016-01-26 01:00:00,399.65700001,384.90950034,390.26000002,39.99480993,15647.27354435,391.23260172,2,6,7,-4.859999969999991,0.01004726603285988
342,396,2016-01-27 01:00:00,401.17609864,384.332,387.79,33.01060657,12979.7346639,393.1989143,2,6,7,-8.209999999999981,0.0022246950474196225
343,378.0000001,2016-01-28 01:00:00,391.19000101,374.68813274,391.19000101,29.05393899,11050.97176019,380.36053438,2,6,7,13.19000090999998,-0.04652001537034245
344,376.8600002,2016-01-29 01:00:00,381.0000001,357.59046709,376.98,34.81245568,12980.18192613,372.86027867,2,6,7,0.11999980000001642,-0.0030204296590925495
345,378.66999987,2016-01-30 01:00:00,380.5,371.2,378.94281121,4.72278541,1781.19602242,377.14947171,2,6,7,0.27281133999997564,0.004791346822791809
346,367.33999995,2016-01-31 01:00:00,380.5,362.60000001,380.22999999,22.4369113,8407.72255208,374.72727148,2,5,7,12.890000040000016,-0.030377263483561734
347,370.45,2016-02-01 01:00:00,380.09999995,360.5,367.33999991,36.38603875,13509.41891094,371.28028702,2,5,7,-3.110000089999972,0.008430633298390333
348,368.6900001,2016-02-02 01:00:00,377.7777777,368.67145259,376.09,15.015777900000002,5604.44787387,373.2372649,2,5,7,7.399999899999955,-0.004762300040823675
349,358.52,2016-02-03 01:00:00,373,351.8881965,368.81387894,24.72730712,9004.93684017,364.16973334,2,5,7,10.293878940000011,-0.02797173633268102
350,389.59999999,2016-02-04 01:00:00,389.59999999,358.51,360.00002945,45.73942499,17028.530682,372.29437592,2,5,7,-29.599970540000008,0.08313612525355119
351,385.98899663,2016-02-05 01:00:00,397.97511686,380.3530589,385.7773098,57.96301395,22708.10009319,391.76879436,2,5,7,-0.2116868299999624,-0.00931170882408594
352,377.63999823,2016-02-06 01:00:00,388.18962933,371,388.18962933,41.10831006,15583.53414189,379.08476702,2,5,7,10.549631100000001,-0.021867506741314102
353,372.99999916,2016-02-07 01:00:00,381.67419373,368.99999823,376.96999674,42.41345192,15932.59275596,375.64951765,2,5,7,3.969997579999984,-0.012362938785507538
354,369.65447893,2016-02-08 01:00:00,379.00999997,369.09999999,372.99999916,17.38359135,6479.48321648,372.7355922,2,5,7,3.3455202300000337,-0.00900968878416375
355,376.71518383,2016-02-09 01:00:00,380.49,369.65451242,373.21999972,55.2633927,20723.32240604,374.99185977,2,5,7,-3.495184110000025,0.018920692764092806
356,382.97999999,2016-02-10 01:00:00,385,364.1000001,376.98829552,100.09405847,37846.45175219,378.1088741,2,5,7,-5.991704470000002,0.016493347098175626
357,387.95,2016-02-11 01:00:00,388.254,371.00000001,382.98,56.58276553,21454.516881,379.17052445,2,5,7,-4.9699999999999696,0.01289369687004882
358,385,2016-02-12 01:00:00,415.01869658,320,378.34879972,151.41985003,56849.66494514,375.44393904,2,5,7,-6.651200280000013,-0.0076331310521737805
359,391.98999996,2016-02-13 01:00:00,397.99999998,380.31135223,384.31,115.17376689,44799.38904767,388.97216143,2,5,7,-7.679999959999975,0.017992994871161905
360,404.88887998,2016-02-14 01:00:00,406.00000681,390.01050005,391.98999996,74.45059742,29671.13864735,398.53459442,3,5,8,-12.898880020000036,0.03237632988138994
